order_id,order_date,customer_id,customer_age,city,state,channel,device,payment_method,category,subcategory,items,unit_price,gross_amount,discount_pct,discount_amount,shipping_speed,shipping_fee,tax_rate,tax_amount,net_amount,delivery_days,sla_days,delivered_on_time,customer_satisfaction,return_flag,return_reason,fraud_score,risk_label,order_status,month,is_delivered,is_returned,is_cancelled
ORD55748926,2025-08-29,311109,23.0,Kolkata,West Bengal,Organic,Web,UPI,Home,Furniture,5.0,2112.22,10561.11,0.0,0.0,Standard,14.5,18.0,1903.61,12479.22,3.78,7.0,1.0,5.0,0,None,0.151,Low,Delivered,2025-08,1,0,0
ORD20354443,2025-11-25,403747,51.0,Bengaluru,Karnataka,Referral,iOS,UPI,Grocery,Beverages,4.0,490.94,1963.74,30.74,603.62,Standard,29.0,5.0,69.46,1458.59,6.51,7.0,1.0,4.0,0,None,0.159,Low,Delivered,2025-11,1,0,0
ORD49086479,2025-12-28,679561,62.0,Kolkata,West Bengal,Referral,Web,UPI,Fashion,Women,5.0,1050.16,5250.78,0.0,0.0,Standard,14.5,12.0,631.83,5897.11,4.53,7.0,1.0,4.0,0,None,0.07,Low,Delivered,2025-12,1,0,0
ORD80273031,2025-07-09,368862,63.0,Delhi,Delhi,Paid Search,Android,COD,Fashion,Kids,2.0,693.42,1386.84,19.11,265.01,Standard,29.0,12.0,138.1,1288.93,4.59,7.0,1.0,4.0,0,None,0.173,Low,Delivered,2025-07,1,0,0
ORD71010010,2025-12-19,494653,53.0,Pune,Maharashtra,Referral,Web,UPI,Books,Fiction,3.0,2016.64,6049.91,33.42,2022.17,Standard,14.5,5.0,202.11,4244.35,5.56,7.0,1.0,4.0,0,None,0.239,Low,Delivered,2025-12,1,0,0
ORD91664403,2025-12-12,387113,49.0,Mumbai,Maharashtra,Organic,Android,UPI,Grocery,Beverages,3.0,321.62,964.87,0.0,0.0,Express,59.0,5.0,51.19,1075.06,1.5,3.0,1.0,4.0,1,Damaged,0.16,Low,Returned,2025-12,0,1,0
ORD48880748,2025-12-02,425757,52.0,Kolkata,West Bengal,Organic,Web,Credit Card,Books,Comics,1.0,420.46,420.46,0.0,0.0,Standard,29.0,5.0,22.47,471.94,5.19,7.0,1.0,3.0,0,None,0.037,Low,Delivered,2025-12,1,0,0
ORD30916124,2025-07-23,740962,63.0,Lucknow,Uttar Pradesh,Organic,Android,UPI,Books,Academic,4.0,564.96,2259.85,0.0,0.0,Same-Day,49.5,5.0,115.47,2424.82,0.3,1.0,1.0,4.0,0,None,0.043,Low,Delivered,2025-07,1,0,0
ORD84462087,2025-09-10,363197,41.0,Mumbai,Maharashtra,Affiliate,Web,COD,Beauty,Fragrance,1.0,889.71,889.71,0.0,0.0,Standard,29.0,18.0,165.37,1084.08,5.6,7.0,1.0,3.0,0,None,0.349,Medium,Delivered,2025-09,1,0,0
ORD90566701,2025-10-29,594354,60.0,Kolkata,West Bengal,Organic,Web,Credit Card,Sports,Fitness,5.0,1029.21,5146.05,0.0,0.0,Standard,14.5,12.0,619.27,5779.82,4.77,7.0,1.0,4.0,0,None,0.082,Low,Delivered,2025-10,1,0,0
ORD53898728,2025-08-07,813279,36.0,Chennai,Tamil Nadu,Referral,iOS,UPI,Electronics,Accessories,5.0,5913.17,29565.85,33.4,9876.21,Standard,14.5,18.0,3546.75,23250.88,4.44,7.0,1.0,4.0,0,None,0.332,Medium,Delivered,2025-08,1,0,0
ORD99073190,2025-08-14,661248,32.0,Mumbai,Maharashtra,Paid Search,iOS,UPI,Beauty,Skincare,2.0,870.1,1740.21,30.48,530.35,Standard,29.0,18.0,222.99,1461.85,6.25,7.0,1.0,3.0,0,None,0.271,Medium,Delivered,2025-08,1,0,0
ORD67397686,2025-10-12,783800,23.0,Mumbai,Maharashtra,Email,iOS,Wallet,Books,Fiction,2.0,606.67,1213.34,0.0,0.0,Standard,29.0,5.0,62.12,1304.45,6.0,7.0,1.0,4.0,0,None,0.126,Low,Delivered,2025-10,1,0,0
ORD93105162,2025-12-03,523454,39.0,Pune,Maharashtra,Referral,Android,UPI,Beauty,Fragrance,1.0,1087.42,1087.42,0.0,0.0,Standard,29.0,18.0,200.96,1317.38,3.13,7.0,1.0,5.0,1,No Longer Needed,0.101,Low,Returned,2025-12,0,1,0
ORD38688767,2025-07-30,518442,47.0,Mumbai,Maharashtra,Social,iOS,Credit Card,Electronics,Mobile,2.0,2194.67,4389.35,0.0,0.0,Standard,14.5,18.0,792.69,5196.54,4.78,7.0,1.0,3.0,0,None,0.139,Low,Delivered,2025-07,1,0,0
ORD55305989,2025-07-02,123630,37.0,Bengaluru,Karnataka,Organic,Web,UPI,Sports,Outdoor,2.0,1087.3,2174.6,0.0,0.0,Standard,14.5,12.0,262.69,2451.79,5.43,7.0,1.0,4.0,0,None,0.109,Low,Delivered,2025-07,1,0,0
ORD98445833,2025-12-31,734254,24.0,Ahmedabad,Gujarat,Affiliate,iOS,COD,Grocery,Staples,4.0,444.58,1778.3,0.0,0.0,Standard,29.0,5.0,90.37,1897.67,4.59,7.0,1.0,3.0,1,Damaged,0.259,Medium,Returned,2025-12,0,1,0
ORD56741125,2025-09-16,718396,38.0,Chennai,Tamil Nadu,Affiliate,Android,Wallet,Electronics,Laptop,4.0,5837.02,23348.06,0.0,0.0,Standard,14.5,18.0,4205.26,27567.82,5.22,7.0,1.0,4.0,0,None,0.281,Medium,Delivered,2025-09,1,0,0
ORD39761685,2025-07-15,559487,41.0,Kolkata,West Bengal,Social,Web,NetBanking,Grocery,Staples,1.0,393.51,393.51,0.0,0.0,Standard,29.0,5.0,21.13,443.64,4.53,7.0,1.0,4.0,0,None,0.088,Low,Delivered,2025-07,1,0,0
ORD34462679,2025-12-24,751713,23.0,Chennai,Tamil Nadu,Referral,Android,Credit Card,Books,Non-Fiction,1.0,503.97,503.97,0.0,0.0,Standard,29.0,5.0,26.65,559.62,5.81,7.0,1.0,5.0,0,None,0.112,Low,Delivered,2025-12,1,0,0
ORD49580617,2025-08-20,692602,43.0,Hyderabad,Telangana,Affiliate,iOS,COD,Electronics,Accessories,4.0,1097.61,4390.45,0.0,0.0,Standard,14.5,18.0,792.89,5197.85,4.64,7.0,1.0,3.0,0,None,0.234,Low,Delivered,2025-08,1,0,0
ORD94078383,2025-07-21,262223,35.0,Kolkata,West Bengal,Referral,Android,NetBanking,Fashion,Kids,3.0,819.46,2458.37,8.61,211.65,Express,29.5,12.0,273.15,2549.37,2.33,3.0,1.0,4.0,0,None,0.155,Low,Delivered,2025-07,1,0,0
ORD85542519,2025-11-01,301460,46.0,Bengaluru,Karnataka,Social,Android,Credit Card,Books,Comics,5.0,242.05,1210.23,0.0,0.0,Standard,29.0,5.0,61.96,1301.19,4.33,7.0,,4.0,0,None,0.098,Low,Cancelled,2025-11,0,0,1
ORD80612570,2025-11-17,684435,18.0,Mumbai,Maharashtra,Social,Android,COD,Grocery,Staples,4.0,208.19,832.75,0.0,0.0,Express,59.0,5.0,44.59,936.34,3.18,3.0,0.0,4.0,0,None,0.133,Low,Delivered,2025-11,1,0,0
ORD29263487,2025-07-24,188164,56.0,Chennai,Tamil Nadu,Social,Android,COD,Grocery,Snacks,4.0,550.28,2201.11,0.0,0.0,Express,29.5,5.0,111.53,2342.14,4.33,3.0,,4.0,0,None,0.149,Low,Cancelled,2025-07,0,0,1
ORD67604902,2025-11-11,889791,36.0,Unknown,Rajasthan,Email,iOS,Wallet,Fashion,Kids,5.0,7446.11,37230.56,31.84,11856.0,Standard,14.5,12.0,3046.69,28435.75,6.97,7.0,1.0,4.0,0,None,0.259,Medium,Delivered,2025-11,1,0,0
ORD15162555,2025-09-08,413741,37.0,Delhi,Delhi,Referral,iOS,Wallet,Grocery,Staples,3.0,500.73,1502.2,6.84,102.8,Express,59.0,5.0,72.92,1531.32,3.4,3.0,0.0,4.0,0,None,0.05,Low,Delivered,2025-09,1,0,0
ORD14916816,2025-08-28,642491,41.0,Lucknow,Uttar Pradesh,Organic,iOS,Credit Card,Fashion,Men,4.0,1441.0,5764.0,0.0,0.0,Express,29.5,12.0,695.22,6488.72,2.04,3.0,1.0,5.0,0,None,0.18,Low,Delivered,2025-08,1,0,0
ORD53747549,2025-10-31,569739,38.0,Kolkata,West Bengal,Organic,iOS,Credit Card,Beauty,Makeup,1.0,526.54,526.54,0.0,0.0,Express,59.0,18.0,105.4,690.94,2.4,3.0,1.0,4.0,1,Quality Issue,0.163,Low,Returned,2025-10,0,1,0
ORD96261531,2025-07-12,701686,36.0,Hyderabad,Telangana,Email,Android,UPI,Fashion,Footwear,1.0,674.15,674.15,0.0,0.0,Express,59.0,12.0,87.98,821.13,1.37,3.0,1.0,4.0,0,None,0.048,Low,Delivered,2025-07,1,0,0
ORD53640669,2025-07-31,420072,20.0,Delhi,Delhi,Paid Search,Android,Debit Card,Beauty,Haircare,2.0,2478.7,4957.4,0.0,0.0,Standard,14.5,18.0,894.94,5866.84,5.06,7.0,1.0,4.0,0,None,0.055,Low,Delivered,2025-07,1,0,0
ORD62731194,2025-12-01,730640,45.0,Bengaluru,Karnataka,Organic,iOS,Credit Card,Beauty,Haircare,2.0,513.71,1027.42,6.26,64.32,Standard,29.0,18.0,178.58,1170.67,6.09,7.0,1.0,4.0,0,None,0.054,Low,Delivered,2025-12,1,0,0
ORD65148696,2025-12-29,255910,31.0,Chennai,Tamil Nadu,Paid Search,iOS,UPI,Fashion,Kids,2.0,399.47,798.94,7.42,59.32,Standard,29.0,12.0,92.23,860.86,3.58,7.0,1.0,4.0,0,None,0.125,Low,Delivered,2025-12,1,0,0
ORD95196054,2025-12-14,391901,34.0,Bengaluru,Karnataka,Social,iOS,COD,Home,Appliances,4.0,2518.12,10072.5,0.0,0.0,Express,29.5,18.0,1818.36,11920.36,3.03,3.0,0.0,4.0,0,None,0.27,Medium,Delivered,2025-12,1,0,0
ORD50841614,2025-11-22,135612,21.0,Delhi,Delhi,Organic,Android,UPI,Home,Decor,2.0,1736.87,3473.75,0.0,0.0,Standard,14.5,18.0,627.88,4116.13,7.56,7.0,0.0,3.0,0,None,0.12,Low,Delivered,2025-11,1,0,0
ORD85795760,2025-07-24,238865,48.0,Mumbai,Maharashtra,Paid Search,Web,Wallet,Electronics,Accessories,4.0,4857.3,19429.2,0.0,0.0,Standard,14.5,18.0,3499.87,22943.56,4.58,7.0,1.0,5.0,1,Late Delivery,0.133,Low,Returned,2025-07,0,1,0
ORD35972018,2025-08-26,149883,24.0,Lucknow,Uttar Pradesh,Referral,Android,UPI,Beauty,Makeup,1.0,1894.68,1894.68,0.0,0.0,Same-Day,99.0,18.0,358.86,2352.54,1.0,1.0,1.0,4.0,0,None,0.042,Low,Delivered,2025-08,1,0,0
ORD35949389,2025-12-04,525385,45.0,Delhi,Delhi,Paid Search,iOS,UPI,Beauty,Fragrance,2.0,980.01,1960.01,0.0,0.0,Standard,29.0,18.0,358.02,2347.04,4.51,7.0,1.0,4.0,0,None,0.073,Low,Delivered,2025-12,1,0,0
ORD18041270,2025-11-09,165983,38.0,Hyderabad,Telangana,Email,Android,UPI,Sports,Fitness,3.0,1699.39,5098.17,0.0,0.0,Standard,14.5,12.0,613.52,5726.19,5.27,7.0,1.0,4.0,0,None,0.138,Low,Delivered,2025-11,1,0,0
ORD89587507,2025-12-01,308616,52.0,Delhi,Delhi,Affiliate,iOS,Credit Card,Books,Non-Fiction,5.0,862.4,4312.0,0.0,0.0,Standard,14.5,5.0,216.32,4542.82,4.07,7.0,1.0,4.0,0,None,0.316,Medium,Delivered,2025-12,1,0,0
ORD21724097,2025-09-14,535060,37.0,Bengaluru,Karnataka,Social,Android,Credit Card,Sports,Outdoor,2.0,6639.6,13279.2,0.0,0.0,Standard,14.5,12.0,1595.24,14888.95,4.66,7.0,1.0,4.0,0,None,0.119,Low,Delivered,2025-09,1,0,0
ORD39001132,2025-10-15,718293,48.0,Delhi,Delhi,Referral,Web,UPI,Home,Furniture,3.0,7703.19,23109.57,0.0,0.0,Standard,14.5,18.0,4162.33,27286.41,5.04,7.0,1.0,4.0,0,None,0.242,Low,Delivered,2025-10,1,0,0
ORD76709305,2025-11-13,122270,61.0,Kolkata,West Bengal,Affiliate,Unknown,NetBanking,Sports,Indoor,3.0,1260.72,3782.17,0.0,0.0,Standard,14.5,12.0,455.6,4252.27,5.63,7.0,1.0,4.0,0,None,0.232,Low,Delivered,2025-11,1,0,0
ORD30017190,2025-11-22,743430,30.0,Chennai,Tamil Nadu,Email,iOS,Credit Card,Beauty,Fragrance,1.0,1348.84,1348.84,30.74,414.62,Same-Day,99.0,18.0,185.98,1219.2,1.18,1.0,0.0,5.0,0,None,0.176,Low,Delivered,2025-11,1,0,0
ORD61618825,2025-11-11,567280,23.0,Delhi,Delhi,Referral,Android,UPI,Beauty,Skincare,2.0,2136.58,4273.15,32.62,1393.77,Standard,14.5,18.0,520.9,3414.77,5.67,7.0,1.0,5.0,1,Damaged,0.244,Low,Returned,2025-11,0,1,0
ORD49706552,2025-07-08,107364,46.0,Kolkata,West Bengal,Email,Web,UPI,Fashion,Footwear,2.0,1757.18,3514.36,0.0,0.0,Standard,14.5,12.0,423.46,3952.32,5.54,7.0,1.0,4.0,0,None,0.11,Low,Delivered,2025-07,1,0,0
ORD88658972,2025-08-07,187514,25.0,Bengaluru,Karnataka,Affiliate,Android,UPI,Grocery,Fresh,3.0,433.88,1301.64,0.0,0.0,Express,59.0,5.0,68.03,1428.67,2.58,3.0,1.0,5.0,0,None,0.212,Low,Delivered,2025-08,1,0,0
ORD49085733,2025-09-30,958780,28.0,Kolkata,West Bengal,Affiliate,Android,UPI,Sports,Athleisure,1.0,1140.72,1140.72,0.0,0.0,Standard,29.0,12.0,140.37,1310.08,4.68,7.0,1.0,3.0,0,None,0.237,Low,Delivered,2025-09,1,0,0
ORD50836709,2025-11-06,504940,53.0,Bengaluru,Karnataka,Organic,Web,UPI,Beauty,Skincare,4.0,844.59,3378.37,0.0,0.0,Standard,14.5,18.0,610.72,4003.59,6.48,7.0,1.0,4.0,0,None,0.191,Low,Delivered,2025-11,1,0,0
ORD12028174,2025-12-25,932500,50.0,Ahmedabad,Gujarat,Social,Android,NetBanking,Grocery,Fresh,3.0,240.41,721.23,18.73,135.11,Unknown,29.0,5.0,30.76,645.88,3.81,7.0,1.0,3.0,0,None,0.135,Low,Delivered,2025-12,1,0,0
ORD28013210,2025-08-25,563674,19.0,Jaipur,Rajasthan,Organic,Android,NetBanking,Sports,Outdoor,1.0,2454.44,2454.44,0.0,0.0,Express,29.5,12.0,298.07,2782.01,0.3,3.0,1.0,4.0,0,None,0.107,Low,Delivered,2025-08,1,0,0
ORD75685440,2025-11-20,218744,45.0,Kolkata,West Bengal,Email,Web,COD,Books,Academic,2.0,1289.41,2578.81,31.31,807.39,Standard,14.5,5.0,89.3,1875.22,5.49,7.0,1.0,4.0,0,None,0.272,Medium,Delivered,2025-11,1,0,0
ORD42782311,2025-10-31,755924,48.0,Bengaluru,Karnataka,Social,Web,Wallet,Books,Non-Fiction,3.0,482.32,1446.96,0.0,0.0,Express,59.0,5.0,75.3,1581.26,3.65,3.0,0.0,4.0,0,None,0.096,Low,Delivered,2025-10,1,0,0
ORD45793149,2025-08-19,530014,33.0,Hyderabad,Telangana,Email,Web,Debit Card,Electronics,Accessories,2.0,2731.82,5463.64,0.0,0.0,Express,29.5,18.0,988.76,6481.9,1.17,3.0,1.0,4.0,0,None,0.115,Low,Delivered,2025-08,1,0,0
ORD11097955,2025-08-01,440378,53.0,Kolkata,West Bengal,Referral,Android,UPI,Books,Academic,4.0,335.65,1342.59,0.0,0.0,Express,59.0,5.0,70.08,1471.66,3.46,3.0,0.0,4.0,0,None,0.086,Low,Delivered,2025-08,1,0,0
ORD45836283,2025-10-23,288120,51.0,Hyderabad,Telangana,Paid Search,iOS,UPI,Electronics,Audio,4.0,4524.83,18099.32,0.0,0.0,Standard,14.5,18.0,3260.49,21374.31,4.62,7.0,1.0,4.0,0,None,0.221,Low,Delivered,2025-10,1,0,0
ORD63314614,2025-08-30,499533,47.0,Delhi,Delhi,Email,Web,NetBanking,Grocery,Snacks,4.0,447.32,1789.27,0.0,0.0,Express,59.0,5.0,92.41,1940.68,3.12,3.0,0.0,3.0,1,Late Delivery,0.188,Low,Returned,2025-08,0,1,0
ORD68932148,2025-08-09,967525,29.0,Delhi,Delhi,Organic,Android,UPI,Home,Furniture,4.0,994.61,3978.43,0.0,0.0,Standard,14.5,18.0,718.73,4711.65,4.6,7.0,1.0,5.0,1,No Longer Needed,0.026,Low,Returned,2025-08,0,1,0
ORD10272625,2025-08-10,296396,31.0,Bengaluru,Karnataka,Affiliate,Web,UPI,Sports,Indoor,5.0,7453.38,37266.92,0.0,0.0,Standard,14.5,12.0,4473.77,41755.19,3.99,7.0,1.0,5.0,0,None,0.252,Medium,Delivered,2025-08,1,0,0
ORD53704410,2025-08-10,609428,43.0,Hyderabad,Telangana,Referral,Android,COD,Books,Comics,3.0,225.62,676.87,19.09,129.2,Standard,29.0,5.0,28.83,605.51,5.54,7.0,1.0,4.0,0,None,0.267,Medium,Delivered,2025-08,1,0,0
ORD75220454,2025-07-17,129547,22.0,Bengaluru,Karnataka,Organic,Web,UPI,Grocery,Staples,4.0,203.85,815.38,0.0,0.0,Standard,29.0,5.0,42.22,886.6,5.2,7.0,1.0,4.0,0,None,0.106,Low,Delivered,2025-07,1,0,0
ORD79622944,2025-08-04,730142,37.0,Chennai,Tamil Nadu,Affiliate,iOS,UPI,Beauty,Fragrance,2.0,1341.24,2682.48,0.0,0.0,Same-Day,49.5,18.0,491.76,3223.73,1.67,1.0,0.0,3.0,0,None,0.26,Medium,Delivered,2025-08,1,0,0
ORD10543470,2025-12-27,901850,64.0,Delhi,Delhi,Social,iOS,COD,Electronics,Audio,4.0,5023.71,20094.82,0.0,0.0,Standard,14.5,18.0,3619.68,23729.0,5.25,7.0,1.0,3.0,0,None,0.21,Low,Delivered,2025-12,1,0,0
ORD89604842,2025-08-04,980095,48.0,Mumbai,Maharashtra,Paid Search,iOS,UPI,Electronics,Accessories,3.0,2362.92,7088.75,0.0,0.0,Standard,14.5,18.0,1278.58,8381.83,5.94,7.0,1.0,4.0,0,None,0.203,Low,Delivered,2025-08,1,0,0
ORD20228332,2025-09-14,830017,58.0,Bengaluru,Karnataka,Social,Android,Credit Card,Electronics,Audio,5.0,2280.66,11403.3,0.0,0.0,Standard,14.5,18.0,2055.2,13473.0,4.61,7.0,1.0,4.0,0,None,0.167,Low,Delivered,2025-09,1,0,0
ORD99306061,2025-09-30,705700,33.0,Jaipur,Rajasthan,Social,Android,UPI,Sports,Outdoor,1.0,1929.58,1929.58,0.0,0.0,Standard,29.0,12.0,235.03,2193.61,4.79,7.0,1.0,3.0,0,None,0.099,Low,Delivered,2025-09,1,0,0
ORD61628739,2025-11-07,624414,52.0,Hyderabad,Telangana,Referral,Web,Credit Card,Sports,Fitness,5.0,1846.76,9233.8,0.0,0.0,Express,29.5,12.0,1111.6,,2.91,3.0,1.0,5.0,0,None,0.164,Low,Delivered,2025-11,1,0,0
ORD63653761,2025-08-27,883696,52.0,Chennai,Tamil Nadu,Email,iOS,COD,Grocery,Beverages,2.0,305.55,611.09,0.0,0.0,Standard,29.0,5.0,32.0,672.1,5.41,7.0,1.0,5.0,0,None,0.262,Medium,Delivered,2025-08,1,0,0
ORD52988880,2025-11-30,108828,26.0,Kolkata,West Bengal,Paid Search,iOS,NetBanking,Electronics,Accessories,5.0,6045.95,30229.74,17.14,5180.04,Express,29.5,18.0,4514.26,29593.46,3.8,3.0,0.0,3.0,0,None,0.156,Low,Delivered,2025-11,1,0,0
ORD67596553,2025-11-21,316496,41.0,Chennai,Tamil Nadu,Paid Search,Android,Credit Card,Home,Appliances,2.0,3013.13,6026.26,0.0,0.0,Standard,14.5,18.0,1087.34,7128.1,4.54,7.0,1.0,4.0,0,None,0.157,Low,Delivered,2025-11,1,0,0
ORD74579972,2025-10-02,140276,38.0,Delhi,Delhi,Organic,Web,UPI,Home,Furniture,4.0,4588.36,18353.43,0.0,0.0,Same-Day,49.5,18.0,3312.53,21715.46,2.13,1.0,0.0,4.0,0,None,0.183,Low,Delivered,2025-10,1,0,0
ORD46706783,2025-12-12,306452,47.0,Chennai,Tamil Nadu,Social,Android,Credit Card,Electronics,Mobile,2.0,3405.39,6810.78,0.0,0.0,Express,29.5,18.0,1231.25,8071.54,2.73,3.0,1.0,5.0,0,None,0.269,Medium,Delivered,2025-12,1,0,0
ORD20148174,2025-09-03,300761,51.0,Mumbai,Maharashtra,Affiliate,Android,Debit Card,Sports,Indoor,5.0,2342.15,11710.76,0.0,0.0,Standard,14.5,12.0,1407.03,13132.29,6.03,7.0,1.0,4.0,0,None,0.312,Medium,Delivered,2025-09,1,0,0
ORD51358490,2025-09-28,497076,63.0,Hyderabad,Telangana,Paid Search,Web,UPI,Books,Non-Fiction,4.0,529.21,2116.83,18.13,383.87,Express,29.5,5.0,88.12,1850.58,3.09,3.0,0.0,4.0,0,None,0.035,Low,Delivered,2025-09,1,0,0
ORD45696109,2025-10-19,721779,22.0,Mumbai,Maharashtra,Social,iOS,UPI,Books,Fiction,2.0,807.97,1615.94,0.0,0.0,Standard,29.0,5.0,82.25,1727.19,6.87,7.0,1.0,3.0,1,Wrong Item,0.107,Low,Returned,2025-10,0,1,0
ORD20519477,2025-08-05,893328,48.0,Jaipur,Rajasthan,Email,iOS,NetBanking,Home,Decor,1.0,2678.51,2678.51,33.83,906.23,Standard,14.5,18.0,321.62,2108.4,5.0,7.0,1.0,4.0,1,Damaged,0.212,Low,Returned,2025-08,0,1,0
ORD80672813,2025-07-16,639244,62.0,Hyderabad,Telangana,Paid Search,Unknown,COD,Fashion,Men,5.0,1913.2,9565.98,0.0,0.0,Standard,14.5,12.0,1149.66,10730.13,3.84,7.0,1.0,4.0,0,None,0.292,Medium,Delivered,2025-07,1,0,0
ORD51642467,2025-12-31,135208,25.0,Mumbai,Maharashtra,Email,Android,COD,Grocery,Fresh,5.0,598.83,2994.13,0.0,0.0,Standard,14.5,5.0,150.43,3159.06,6.91,7.0,1.0,5.0,0,None,0.189,Low,Delivered,2025-12,1,0,0
ORD22282561,2025-07-09,188864,62.0,Chennai,Tamil Nadu,Affiliate,Web,Wallet,Fashion,Women,1.0,424.63,424.63,0.0,0.0,Same-Day,99.0,12.0,62.84,586.46,0.3,1.0,1.0,4.0,0,None,0.125,Low,Delivered,2025-07,1,0,0
ORD43328675,2025-07-09,497244,57.0,Bengaluru,Karnataka,Organic,Web,Debit Card,Electronics,Accessories,2.0,2479.78,4959.56,31.51,1562.64,Express,29.5,18.0,616.76,4043.19,1.3,3.0,1.0,4.0,0,None,0.204,Low,Delivered,2025-07,1,0,0
ORD94610281,2025-07-19,651707,25.0,Delhi,Delhi,Paid Search,iOS,Wallet,Fashion,Kids,2.0,1256.17,2512.34,0.0,0.0,Standard,14.5,12.0,303.22,2830.06,4.19,7.0,1.0,3.0,0,None,0.078,Low,Delivered,2025-07,1,0,0
ORD78459990,2025-10-10,842416,27.0,Ahmedabad,Gujarat,Referral,Android,COD,Grocery,Beverages,2.0,581.58,1163.16,0.0,0.0,Same-Day,99.0,5.0,63.11,1325.27,1.58,1.0,0.0,4.0,0,None,0.18,Low,Delivered,2025-10,1,0,0
ORD98252818,2025-08-19,436733,27.0,Kolkata,West Bengal,Affiliate,Android,UPI,Home,Kitchen,1.0,3462.99,3462.99,18.78,650.25,Standard,14.5,18.0,508.9,3336.14,5.18,7.0,1.0,4.0,0,None,0.216,Low,Delivered,2025-08,1,0,0
ORD50087173,2025-08-10,259707,22.0,Pune,Maharashtra,Referral,iOS,Credit Card,Grocery,Staples,4.0,608.52,2434.07,19.19,467.08,Standard,14.5,5.0,99.07,2080.56,4.38,7.0,1.0,4.0,0,None,0.137,Low,Delivered,2025-08,1,0,0
ORD19815691,2025-12-06,227453,35.0,Delhi,Delhi,Paid Search,Android,UPI,Home,Decor,4.0,1493.13,5972.53,0.0,0.0,Express,29.5,18.0,1080.37,7082.4,3.2,3.0,0.0,4.0,0,None,0.129,Low,Delivered,2025-12,1,0,0
ORD11154977,2025-12-20,654152,38.0,Delhi,Delhi,Paid Search,Android,COD,Home,Kitchen,4.0,3645.24,14580.95,0.0,0.0,Standard,14.5,18.0,2627.18,17222.63,5.4,7.0,1.0,4.0,0,None,0.14,Low,Delivered,2025-12,1,0,0
ORD29148842,2025-12-09,998458,39.0,Bengaluru,Karnataka,Affiliate,iOS,COD,Electronics,Audio,3.0,2242.94,6728.83,16.92,1138.48,Express,29.5,18.0,1011.57,6631.42,1.27,3.0,1.0,4.0,0,None,0.307,Medium,Delivered,2025-12,1,0,0
ORD71759163,2025-08-29,162965,57.0,Chennai,Tamil Nadu,Referral,Web,Wallet,Sports,Athleisure,5.0,3004.93,15024.67,34.61,5199.88,Standard,14.5,12.0,1180.71,11020.01,5.88,7.0,1.0,4.0,0,None,0.369,Medium,Delivered,2025-08,1,0,0
ORD55179393,2025-07-16,108298,38.0,Hyderabad,Telangana,Paid Search,Android,UPI,Sports,Fitness,4.0,3117.24,12468.97,0.0,0.0,Standard,14.5,12.0,1498.02,13981.49,4.73,7.0,1.0,4.0,0,None,0.189,Low,Delivered,2025-07,1,0,0
ORD71628390,2025-12-24,109334,26.0,Bengaluru,Karnataka,Affiliate,Web,COD,Sports,Outdoor,1.0,1491.69,1491.69,0.0,0.0,Standard,29.0,12.0,182.48,1703.17,6.28,7.0,1.0,3.0,0,None,0.25,Low,Delivered,2025-12,1,0,0
ORD54041447,2025-10-09,591524,50.0,Bengaluru,Karnataka,Paid Search,Web,UPI,Beauty,Makeup,3.0,560.15,1680.44,13.89,233.41,Standard,29.0,18.0,265.68,1741.71,4.09,7.0,1.0,4.0,0,None,0.057,Low,Delivered,2025-10,1,0,0
ORD54339231,2025-12-26,387011,48.0,Bengaluru,Karnataka,Email,Web,UPI,Home,Kitchen,1.0,1500.25,1500.25,30.08,451.22,Standard,29.0,18.0,194.05,1272.08,4.33,7.0,,4.0,0,None,0.265,Medium,Cancelled,2025-12,0,0,1
ORD57300831,2025-07-31,842347,40.0,Mumbai,Maharashtra,Email,Web,Debit Card,Grocery,Beverages,3.0,246.55,739.64,34.87,257.89,Standard,29.0,5.0,25.54,536.29,6.3,7.0,1.0,4.0,0,None,0.237,Low,Delivered,2025-07,1,0,0
ORD98800680,2025-12-21,825078,48.0,Bengaluru,Karnataka,Affiliate,Web,Wallet,Home,Kitchen,2.0,1324.47,2648.95,0.0,0.0,Standard,14.5,18.0,479.42,3142.87,4.57,7.0,1.0,4.0,0,None,0.172,Low,Delivered,2025-12,1,0,0
ORD95332995,2025-08-26,552178,26.0,Delhi,Delhi,Organic,Android,COD,Fashion,Men,5.0,1086.62,5433.09,0.0,0.0,Express,29.5,12.0,655.51,6118.11,2.43,3.0,1.0,5.0,0,None,0.189,Low,Delivered,2025-08,1,0,0
ORD54607754,2025-11-23,137202,54.0,Delhi,Delhi,Referral,Android,UPI,Home,Kitchen,5.0,1617.33,8086.63,0.0,0.0,Standard,14.5,18.0,1458.2,9559.34,5.88,7.0,1.0,4.0,0,None,0.16,Low,Delivered,2025-11,1,0,0
ORD28012768,2025-07-21,613228,30.0,Delhi,Delhi,Paid Search,Web,Credit Card,Home,Appliances,3.0,907.56,2722.69,0.0,0.0,Standard,14.5,18.0,492.69,3229.89,4.48,7.0,1.0,4.0,0,None,0.079,Low,Delivered,2025-07,1,0,0
ORD14502015,2025-11-14,428318,20.0,Mumbai,Maharashtra,Referral,iOS,Credit Card,Books,Non-Fiction,4.0,459.88,1839.52,0.0,0.0,Standard,29.0,5.0,93.43,1961.95,5.62,7.0,1.0,5.0,0,None,0.102,Low,Delivered,2025-11,1,0,0
